learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),model training instances,model serialized size (bytes),tree size (nodes),tree size (leaves),active learning leaves,tree depth,active leaf byte size estimate,inactive leaf byte size estimate,byte size estimate overhead
418000.0,8.054201,2.877269715898567E-8,418000.0,86.1,72.20289089934647,72.69155206286837,71.69042769857434,6128.0,16792.0,5.0,3.0,3.0,2.0,5064.0,0.0,1.028436018957346
419000.0,8.0736,2.885696840162079E-8,419000.0,86.3,72.59561529844774,73.90476190476191,72.32323232323232,7128.0,16792.0,5.0,3.0,3.0,2.0,5064.0,0.0,1.028436018957346
420000.0,8.093801,2.8973947479907012E-8,420000.0,85.5,71.00208784967482,72.16890595009596,68.68250539956803,8128.0,22384.0,7.0,4.0,4.0,2.0,5064.0,0.0,1.028436018957346
421000.0,8.113025,2.9113079472962356E-8,421000.0,85.7,71.40320284128177,72.34042553191489,70.9349593495935,9128.0,27976.0,9.0,5.0,5.0,3.0,5064.0,0.0,1.028436018957346
422000.0,8.132779,2.928462450496025E-8,422000.0,86.6,73.20385864435521,73.51778656126481,72.8744939271255,10128.0,33568.0,11.0,6.0,6.0,3.0,5064.0,0.0,1.028436018957346
423000.0,8.150537,2.943883614200685E-8,423000.0,84.89999999999999,69.79855033041585,70.5078125,68.67219917012447,11128.0,33568.0,11.0,6.0,6.0,3.0,5064.0,0.0,1.028436018957346
424000.0,8.167763,2.9588427856150602E-8,424000.0,87.6,75.11639107400867,75.1503006012024,73.83966244725738,12128.0,33568.0,11.0,6.0,6.0,3.0,5064.0,0.0,1.028436018957346
425000.0,8.185523,2.9742656861328418E-8,425000.0,87.8,75.5733260720707,75.79365079365078,76.171875,13128.0,33568.0,11.0,6.0,6.0,3.0,5064.0,0.0,1.028436018957346
426000.0,8.203559,2.989928266861373E-8,426000.0,88.6,77.2,77.38095238095238,76.29937629937629,14128.0,33568.0,11.0,6.0,6.0,3.0,5064.0,0.0,1.028436018957346
427000.0,8.222501,3.009117876696918E-8,427000.0,87.6,75.15348732827853,75.59055118110236,74.22037422037423,15128.0,39160.0,13.0,7.0,7.0,3.0,5064.0,0.0,1.028436018957346
428000.0,8.239422,3.0262600680192314E-8,428000.0,87.6,75.1745787686591,75.2988047808765,75.54240631163708,16128.0,39160.0,13.0,7.0,7.0,3.0,5064.0,0.0,1.028436018957346
429000.0,8.257211,3.044281605838074E-8,429000.0,87.3,74.49881128317163,74.6506986027944,72.86324786324786,17128.0,39160.0,13.0,7.0,7.0,3.0,5064.0,0.0,1.028436018957346
430000.0,8.275803,3.0658062603324656E-8,430000.0,87.2,74.39836149513569,74.29718875502009,74.29718875502009,18128.0,44752.0,15.0,8.0,8.0,3.0,5064.0,0.0,1.028436018957346
431000.0,8.295764,3.0687021894587414E-8,431000.0,80.80000000000001,61.60000000000001,63.288718929254316,59.663865546218496,376.0,5608.0,1.0,1.0,1.0,0.0,5064.0,0.0,1.028436018957346
432000.0,8.313437,3.071266177006894E-8,432000.0,88.9,77.81490838156759,75.6043956043956,77.25409836065575,1376.0,5608.0,1.0,1.0,1.0,0.0,5064.0,0.0,1.028436018957346
433000.0,8.330221,3.073701189003057E-8,433000.0,91.2,82.41097555125603,82.53968253968254,82.60869565217392,2376.0,5608.0,1.0,1.0,1.0,0.0,5064.0,0.0,1.028436018957346
434000.0,8.348971,3.07642142702308E-8,434000.0,87.3,74.60548521519351,75.90132827324479,73.92197125256673,656.0,5608.0,1.0,1.0,1.0,0.0,5064.0,0.0,1.028436018957346
435000.0,8.365405,3.078805661242869E-8,435000.0,88.0,75.9860719217146,76.47058823529413,75.60975609756098,1656.0,5608.0,1.0,1.0,1.0,0.0,5064.0,0.0,1.028436018957346
436000.0,8.383439,3.0814220224403676E-8,436000.0,89.2,78.271453921399,78.69822485207101,77.21518987341773,2656.0,5608.0,1.0,1.0,1.0,0.0,5064.0,0.0,1.028436018957346
437000.0,8.402694,3.087001058583458E-8,437000.0,87.7,75.2124074999597,75.69169960474308,73.08533916849015,3656.0,11200.0,3.0,2.0,2.0,1.0,5064.0,0.0,1.028436018957346
438000.0,8.422626,3.0927762519568204E-8,438000.0,86.6,73.16135234738023,73.35984095427436,72.08333333333333,4656.0,11200.0,3.0,2.0,2.0,1.0,5064.0,0.0,1.028436018957346
439000.0,8.441198,3.098157392400834E-8,439000.0,88.8,77.60403127437063,78.8679245283019,77.55511022044088,5656.0,11200.0,3.0,2.0,2.0,1.0,5064.0,0.0,1.028436018957346
440000.0,8.462856,3.1075658493985734E-8,440000.0,84.39999999999999,68.75500721038294,67.76859504132231,68.0327868852459,6656.0,16792.0,5.0,3.0,3.0,2.0,5064.0,0.0,1.028436018957346
441000.0,8.486872,3.1214729309495954E-8,441000.0,86.7,73.34135097213871,73.02231237322515,73.50597609561753,7656.0,22384.0,7.0,4.0,4.0,2.0,5064.0,0.0,1.028436018957346
442000.0,8.50822,3.13383503858414E-8,442000.0,86.2,72.37347853939782,71.24999999999999,70.94736842105263,8656.0,22384.0,7.0,4.0,4.0,2.0,5064.0,0.0,1.028436018957346
443000.0,8.53072,3.14686424140301E-8,443000.0,88.6,77.1802837651731,77.15430861723446,76.29937629937629,9656.0,22384.0,7.0,4.0,4.0,2.0,5064.0,0.0,1.028436018957346
444000.0,8.549761,3.15789042144186E-8,444000.0,90.7,81.4,81.47410358565737,80.78512396694215,10656.0,22384.0,7.0,4.0,4.0,2.0,5064.0,0.0,1.028436018957346
445000.0,8.570017,3.1696201784329285E-8,445000.0,89.4,78.67718056002575,78.96825396825398,78.58585858585859,11656.0,22384.0,7.0,4.0,4.0,2.0,5064.0,0.0,1.028436018957346
446000.0,8.590699,3.1815966216640344E-8,446000.0,88.7,77.37538441824705,77.84313725490196,77.66798418972333,12656.0,22384.0,7.0,4.0,4.0,2.0,5064.0,0.0,1.028436018957346
447000.0,8.608701,3.192021142070493E-8,447000.0,91.3,82.58076916916276,82.02479338842976,81.76100628930818,13656.0,22384.0,7.0,4.0,4.0,2.0,5064.0,0.0,1.028436018957346
448000.0,8.63046,3.204621249809862E-8,448000.0,89.3,78.5922932255612,77.80082987551867,79.18287937743192,14656.0,22384.0,7.0,4.0,4.0,2.0,5064.0,0.0,1.028436018957346
449000.0,8.654581,3.22207860938377E-8,449000.0,84.7,69.34482067721899,69.64285714285714,68.32298136645963,15656.0,27976.0,9.0,5.0,5.0,3.0,5064.0,0.0,1.028436018957346
450000.0,8.676861,3.2382035615543534E-8,450000.0,89.3,78.59640419590491,79.2233009708738,78.29614604462475,16656.0,27976.0,9.0,5.0,5.0,3.0,5064.0,0.0,1.028436018957346
451000.0,8.70602,3.267743728020126E-8,451000.0,81.5,62.999999999999986,64.21663442940037,61.53846153846153,17656.0,39160.0,13.0,7.0,7.0,3.0,5064.0,0.0,1.028436018957346
452000.0,8.7243,3.2703957787404464E-8,452000.0,84.8,69.59452701486268,69.10569105691057,69.29292929292929,608.0,5608.0,1.0,1.0,1.0,0.0,4896.0,0.0,1.0294117647058822
453000.0,8.743088,3.2731215297761895E-8,453000.0,91.4,82.801444678647,82.48472505091651,82.26804123711341,1608.0,5608.0,1.0,1.0,1.0,0.0,4896.0,0.0,1.0294117647058822
454000.0,8.761603,3.275807674146361E-8,454000.0,88.2,76.35460083360051,76.81728880157172,75.6198347107438,368.0,5608.0,1.0,1.0,1.0,0.0,5064.0,0.0,1.028436018957346
455000.0,8.778786,3.2783005728075906E-8,455000.0,91.4,82.8107261069093,82.76553106212425,82.34086242299796,1368.0,5608.0,1.0,1.0,1.0,0.0,5064.0,0.0,1.028436018957346
456000.0,8.796739,3.280905182576842E-8,456000.0,92.0,84.00153585255816,84.25196850393701,83.4710743801653,2368.0,5608.0,1.0,1.0,1.0,0.0,5064.0,0.0,1.028436018957346
457000.0,8.814468,3.2834772945692145E-8,457000.0,91.60000000000001,83.19576533286389,83.4319526627219,81.81818181818183,3368.0,5608.0,1.0,1.0,1.0,0.0,5064.0,0.0,1.028436018957346
458000.0,8.83247,3.288693280476663E-8,458000.0,84.1,68.19465670232599,68.51485148514851,68.0722891566265,4368.0,11200.0,3.0,2.0,2.0,1.0,5064.0,0.0,1.028436018957346
459000.0,8.850533,3.293926940816972E-8,459000.0,87.4,74.80151190928545,75.53398058252428,73.24840764331209,5368.0,11200.0,3.0,2.0,2.0,1.0,5064.0,0.0,1.028436018957346
460000.0,8.870409,3.302561278765401E-8,460000.0,87.3,74.5906493589641,76.39405204460967,73.81443298969073,6368.0,16792.0,5.0,3.0,3.0,2.0,5064.0,0.0,1.028436018957346
461000.0,8.889053,3.30526613837315E-8,461000.0,86.3,72.5686184995635,72.65469061876247,71.92622950819671,968.0,5608.0,1.0,1.0,1.0,0.0,4896.0,0.0,1.0294117647058822
462000.0,8.905566,3.307661833862464E-8,462000.0,92.2,84.39000960614794,84.88372093023257,84.24242424242425,1968.0,5608.0,1.0,1.0,1.0,0.0,4896.0,0.0,1.0294117647058822
463000.0,8.924675,3.3104341553731096E-8,463000.0,89.4,78.8139827713709,79.00990099009901,78.32310838445808,344.0,5608.0,1.0,1.0,1.0,0.0,5064.0,0.0,1.028436018957346
464000.0,8.942508,3.313021355619033E-8,464000.0,88.3,76.59138562991181,76.26774847870182,75.97535934291582,1344.0,5608.0,1.0,1.0,1.0,0.0,5064.0,0.0,1.028436018957346
465000.0,8.95971,3.315517010788123E-8,465000.0,91.60000000000001,83.18062407893895,83.2,82.64462809917356,2344.0,5608.0,1.0,1.0,1.0,0.0,5064.0,0.0,1.028436018957346
466000.0,8.978769,3.3182820783307154E-8,466000.0,94.5,88.95617811475935,89.06560636182903,88.272921108742,3344.0,5608.0,1.0,1.0,1.0,0.0,5064.0,0.0,1.028436018957346
467000.0,8.999221,3.321249241423276E-8,467000.0,83.3,66.6,66.99604743083003,66.12576064908721,760.0,5608.0,1.0,1.0,1.0,0.0,4896.0,0.0,1.0294117647058822
468000.0,9.017152,3.323850659446584E-8,468000.0,92.80000000000001,85.60201571779952,85.6573705179283,85.30612244897961,1760.0,5608.0,1.0,1.0,1.0,0.0,4896.0,0.0,1.0294117647058822
469000.0,9.036095,3.326598897783293E-8,469000.0,86.8,73.54762429610628,74.36893203883496,72.21052631578947,744.0,5608.0,1.0,1.0,1.0,0.0,4896.0,0.0,1.0294117647058822
470000.0,9.053345,3.329101516761714E-8,470000.0,88.0,75.91028991966081,76.65369649805449,75.05197505197505,1744.0,5608.0,1.0,1.0,1.0,0.0,4896.0,0.0,1.0294117647058822
471000.0,9.070341,3.3315672855824236E-8,471000.0,83.7,67.42814208523835,69.58955223880595,66.86991869918698,2744.0,5608.0,1.0,1.0,1.0,0.0,4896.0,0.0,1.0294117647058822
472000.0,9.090883,3.3375192232843905E-8,472000.0,84.6,69.19704291611994,69.01408450704226,70.55449330783938,3744.0,11200.0,3.0,2.0,2.0,1.0,4896.0,0.0,1.0294117647058822
473000.0,9.109463,3.342902681686812E-8,473000.0,89.2,78.39662987426038,78.22580645161291,77.59336099585063,4744.0,11200.0,3.0,2.0,2.0,1.0,4896.0,0.0,1.0294117647058822
474000.0,9.127612,3.348161260080006E-8,474000.0,89.1,78.14176967441264,77.57201646090536,77.14884696016772,5744.0,11200.0,3.0,2.0,2.0,1.0,4896.0,0.0,1.0294117647058822
475000.0,9.146397,3.356321656455596E-8,475000.0,84.89999999999999,69.79444217736062,71.29277566539923,68.80165289256198,6744.0,16792.0,5.0,3.0,3.0,2.0,4896.0,0.0,1.0294117647058822
476000.0,9.165434,3.367345520191722E-8,476000.0,87.0,74.00655034931198,72.97297297297297,73.46938775510205,7744.0,22384.0,7.0,4.0,4.0,2.0,4896.0,0.0,1.0294117647058822
477000.0,9.183239,3.377655962689055E-8,477000.0,88.0,75.99932798118347,75.4601226993865,75.75757575757575,8744.0,22384.0,7.0,4.0,4.0,2.0,4896.0,0.0,1.0294117647058822
478000.0,9.201849,3.388432561109463E-8,478000.0,87.9,75.79883834424052,75.55555555555556,74.52631578947368,9744.0,22384.0,7.0,4.0,4.0,2.0,4896.0,0.0,1.0294117647058822
479000.0,9.222403,3.4003348826534216E-8,479000.0,88.3,76.60318196725245,76.92307692307693,75.72614107883817,10744.0,22384.0,7.0,4.0,4.0,2.0,4896.0,0.0,1.0294117647058822
480000.0,9.241499,3.4113929118547175E-8,480000.0,89.3,78.5922932255612,78.64271457085829,77.93814432989691,11744.0,22384.0,7.0,4.0,4.0,2.0,4896.0,0.0,1.0294117647058822
481000.0,9.260676,3.422497846186161E-8,481000.0,88.6,77.2,78.88888888888889,77.01612903225806,12744.0,22384.0,7.0,4.0,4.0,2.0,4896.0,0.0,1.0294117647058822
482000.0,9.278719,3.432946108695534E-8,482000.0,88.9,77.79502608584323,77.1604938271605,77.01863354037268,13744.0,22384.0,7.0,4.0,4.0,2.0,4896.0,0.0,1.0294117647058822
483000.0,9.297364,3.443600199909674E-8,483000.0,89.2,78.3999135996544,78.52882703777337,78.26961770623743,14744.0,22088.0,9.0,5.0,5.0,3.0,4896.0,0.0,1.0294117647058822
484000.0,9.315105,3.456440091133118E-8,484000.0,87.0,73.99719169670324,74.70817120622569,72.97297297297297,15744.0,27976.0,9.0,5.0,5.0,3.0,4896.0,0.0,1.0294117647058822
485000.0,9.331783,3.4685106455451915E-8,485000.0,90.9,81.79344564043056,81.12033195020747,81.65322580645163,16744.0,27976.0,9.0,5.0,5.0,3.0,4896.0,0.0,1.0294117647058822
486000.0,9.353729,3.490743523670568E-8,486000.0,87.2,74.34869739478958,72.82377919320594,73.2776617954071,17744.0,39160.0,13.0,7.0,7.0,3.0,4896.0,0.0,1.0294117647058822
487000.0,9.372443,3.509702153089974E-8,487000.0,86.6,73.12259306803594,72.59713701431492,72.19917012448133,18744.0,39160.0,13.0,7.0,7.0,3.0,4896.0,0.0,1.0294117647058822
488000.0,9.390758,3.530906114313338E-8,488000.0,87.1,74.18079050813805,74.55621301775149,73.83367139959431,19744.0,44752.0,15.0,8.0,8.0,3.0,4896.0,0.0,1.0294117647058822
489000.0,9.409103,3.5521448076599176E-8,489000.0,87.6,75.20168628533258,75.92233009708738,74.84787018255578,20744.0,44752.0,15.0,8.0,8.0,3.0,4896.0,0.0,1.0294117647058822
490000.0,9.426975,3.572835891197125E-8,490000.0,86.0,72.00145592429193,71.48676171079428,71.77419354838709,21744.0,44752.0,15.0,8.0,8.0,3.0,4896.0,0.0,1.0294117647058822
491000.0,9.449493,3.576102788249652E-8,491000.0,79.3,58.60033119735043,59.41176470588236,58.18181818181819,664.0,5608.0,1.0,1.0,1.0,0.0,4896.0,0.0,1.0294117647058822
492000.0,9.466387,3.578553758975533E-8,492000.0,85.6,71.20276453460468,71.25748502994011,69.03225806451613,736.0,5608.0,1.0,1.0,1.0,0.0,4896.0,0.0,1.0294117647058822
493000.0,9.485365,3.581307075089879E-8,493000.0,88.4,76.8,76.18069815195072,76.37474541751527,264.0,5608.0,1.0,1.0,1.0,0.0,5064.0,0.0,1.028436018957346
494000.0,9.50311,3.5838815083520286E-8,494000.0,88.0,75.99423861726814,74.94780793319416,75.30864197530865,1264.0,5608.0,1.0,1.0,1.0,0.0,5064.0,0.0,1.028436018957346
495000.0,9.521565,3.5865589479605364E-8,495000.0,91.4,82.77795578340277,83.10412573673871,82.23140495867769,2264.0,5608.0,1.0,1.0,1.0,0.0,5064.0,0.0,1.028436018957346
496000.0,9.540593,3.589319518042936E-8,496000.0,93.0,86.00386293383028,85.74338085539715,85.91549295774648,3264.0,5608.0,1.0,1.0,1.0,0.0,5064.0,0.0,1.028436018957346
497000.0,9.559144,3.594694573846129E-8,497000.0,84.2,68.36773508979158,66.66666666666666,67.08333333333333,4264.0,11200.0,3.0,2.0,2.0,1.0,5064.0,0.0,1.028436018957346
498000.0,9.576035,3.5995886532796764E-8,498000.0,88.9,77.77973511842801,78.44660194174757,76.92307692307693,5264.0,11200.0,3.0,2.0,2.0,1.0,5064.0,0.0,1.028436018957346
499000.0,9.594766,3.6077255915022566E-8,499000.0,87.0,74.02493606138107,74.30830039525692,73.57723577235772,6264.0,16792.0,5.0,3.0,3.0,2.0,5064.0,0.0,1.028436018957346
500000.0,9.613049,3.615667913936907E-8,500000.0,87.4,74.81480889237129,74.8,74.4421906693712,7264.0,16792.0,5.0,3.0,3.0,2.0,5064.0,0.0,1.028436018957346
501000.0,9.631756,3.626500682698357E-8,501000.0,84.89999999999999,69.82462310754424,69.55645161290323,70.73643410852712,8264.0,22384.0,7.0,4.0,4.0,2.0,5064.0,0.0,1.028436018957346
502000.0,9.648917,3.6364382004572294E-8,502000.0,86.3,72.59671160539266,71.57676348547717,72.2672064777328,9264.0,22384.0,7.0,4.0,4.0,2.0,5064.0,0.0,1.028436018957346
503000.0,9.667406,3.647144730720256E-8,503000.0,87.0,74.00280769676874,73.08488612836439,73.02904564315352,10264.0,22384.0,7.0,4.0,4.0,2.0,5064.0,0.0,1.028436018957346
504000.0,9.68562,3.657692015171052E-8,504000.0,88.5,76.94355782956677,76.86116700201208,75.8909853249476,11264.0,22384.0,7.0,4.0,4.0,2.0,5064.0,0.0,1.028436018957346
505000.0,9.703045,3.6677824089096665E-8,505000.0,86.7,73.39361446747219,74.32432432432432,73.34669338677354,12264.0,22384.0,7.0,4.0,4.0,2.0,5064.0,0.0,1.028436018957346
506000.0,9.720686,3.6779978829953417E-8,506000.0,89.5,78.98722423233326,78.39506172839506,78.65853658536585,13264.0,22384.0,7.0,4.0,4.0,2.0,5064.0,0.0,1.028436018957346
507000.0,9.73854,3.6883367002010355E-8,507000.0,89.0,77.98969917921588,78.68217054263566,77.27272727272727,14264.0,22384.0,7.0,4.0,4.0,2.0,5064.0,0.0,1.028436018957346
508000.0,9.758131,3.702515512497889E-8,508000.0,88.8,77.59426413161769,77.28194726166329,77.41935483870968,15264.0,27976.0,9.0,5.0,5.0,3.0,5064.0,0.0,1.028436018957346
509000.0,9.777277,3.719142024508781E-8,509000.0,88.7,77.40379616224475,77.17171717171716,77.1255060728745,16264.0,33568.0,11.0,6.0,6.0,3.0,5064.0,0.0,1.028436018957346
510000.0,9.79859,3.740733628057772E-8,510000.0,82.89999999999999,65.7608303899661,65.66265060240963,65.24390243902438,17264.0,39160.0,13.0,7.0,7.0,3.0,5064.0,0.0,1.028436018957346
511000.0,9.823151,3.74429692224496E-8,511000.0,78.2,56.39947679372154,54.77178423236515,56.312625250501,504.0,5608.0,1.0,1.0,1.0,0.0,5064.0,0.0,1.028436018957346
512000.0,9.840714,3.746844951063395E-8,512000.0,86.8,73.51524879614767,72.72727272727273,71.05263157894737,288.0,5608.0,1.0,1.0,1.0,0.0,5064.0,0.0,1.028436018957346
513000.0,9.858656,3.749447964959675E-8,513000.0,88.6,77.19489165573088,77.24550898203593,77.01612903225806,1288.0,5608.0,1.0,1.0,1.0,0.0,5064.0,0.0,1.028436018957346
514000.0,9.87647,3.752032408697738E-8,514000.0,91.10000000000001,82.20199337674181,82.95019157088123,81.02345415778252,2288.0,5608.0,1.0,1.0,1.0,0.0,5064.0,0.0,1.028436018957346
515000.0,9.895074,3.7547314651310447E-8,515000.0,89.3,78.5948627670641,78.81188118811882,78.76984126984128,3288.0,5608.0,1.0,1.0,1.0,0.0,5064.0,0.0,1.028436018957346
516000.0,9.916138,3.76388188244568E-8,516000.0,82.3,64.52081044892198,65.69767441860465,63.124999999999986,4288.0,16792.0,5.0,3.0,3.0,2.0,5064.0,0.0,1.028436018957346
517000.0,9.933593,3.771464513200853E-8,517000.0,87.2,74.35116461743159,74.24547283702213,72.2943722943723,5288.0,16792.0,5.0,3.0,3.0,2.0,5064.0,0.0,1.028436018957346
518000.0,9.952732,3.7825474426564246E-8,518000.0,87.6,75.20069438055734,75.6385068762279,74.84787018255578,6288.0,22384.0,7.0,4.0,4.0,2.0,5064.0,0.0,1.028436018957346
519000.0,9.971172,3.79322559821109E-8,519000.0,85.5,70.90690208667736,68.95074946466809,70.10309278350515,7288.0,22384.0,7.0,4.0,4.0,2.0,5064.0,0.0,1.028436018957346
520000.0,9.990282,3.804291734471918E-8,520000.0,89.3,78.59417761631164,78.55711422845691,78.93700787401575,8288.0,22384.0,7.0,4.0,4.0,2.0,5064.0,0.0,1.028436018957346
521000.0,10.008382,3.814773004295098E-8,521000.0,89.2,78.39714842359191,77.9591836734694,77.63975155279503,9288.0,22384.0,7.0,4.0,4.0,2.0,5064.0,0.0,1.028436018957346
522000.0,10.027092,3.82560751028359E-8,522000.0,90.60000000000001,81.19548691686005,81.38613861386139,80.57851239669422,10288.0,22384.0,7.0,4.0,4.0,2.0,5064.0,0.0,1.028436018957346
523000.0,10.044532,3.835706590157417E-8,523000.0,90.4,80.78770413064362,80.64516129032259,80.04158004158005,11288.0,22384.0,7.0,4.0,4.0,2.0,5064.0,0.0,1.028436018957346
524000.0,10.061602,3.845591412029333E-8,524000.0,90.8,81.5382639546644,81.99608610567515,80.0865800865801,12288.0,22384.0,7.0,4.0,4.0,2.0,5064.0,0.0,1.028436018957346
525000.0,10.080854,3.848384479888612E-8,525000.0,92.0,83.99942397926327,84.09542743538768,84.37500000000001,8.0,5608.0,1.0,1.0,1.0,0.0,4896.0,0.0,1.0294117647058822
526000.0,10.098437,3.8509354102942685E-8,526000.0,85.7,71.395881006865,72.44701348747591,71.51394422310756,1008.0,5608.0,1.0,1.0,1.0,0.0,4896.0,0.0,1.0294117647058822
527000.0,10.11559,3.853423956574666E-8,527000.0,93.0,85.98839839387014,86.4341085271318,85.65573770491804,2008.0,5608.0,1.0,1.0,1.0,0.0,4896.0,0.0,1.0294117647058822
528000.0,10.132082,3.855816605397397E-8,528000.0,90.5,80.96146600719858,81.11332007952286,80.1255230125523,3008.0,5608.0,1.0,1.0,1.0,0.0,4896.0,0.0,1.0294117647058822
529000.0,10.151113,3.861330738705066E-8,529000.0,86.1,72.19532881524096,72.63779527559055,72.47524752475248,4008.0,11200.0,3.0,2.0,2.0,1.0,4896.0,0.0,1.0294117647058822
530000.0,10.168899,3.8664841397355E-8,530000.0,86.8,73.56574120059597,72.95081967213115,72.78350515463917,5008.0,11200.0,3.0,2.0,2.0,1.0,4896.0,0.0,1.0294117647058822
531000.0,10.195049,3.870277965027425E-8,531000.0,74.9,49.77227429541106,48.45995893223819,47.5991649269311,344.0,5608.0,1.0,1.0,1.0,0.0,5064.0,0.0,1.028436018957346
532000.0,10.216129,3.873336237958736E-8,532000.0,86.8,73.60095036578683,73.38709677419355,72.8952772073922,384.0,5608.0,1.0,1.0,1.0,0.0,5064.0,0.0,1.028436018957346
533000.0,10.234768,3.8760403721696804E-8,533000.0,91.5,83.00040799020825,82.29166666666667,82.82828282828284,1384.0,5608.0,1.0,1.0,1.0,0.0,5064.0,0.0,1.028436018957346
534000.0,10.254661,3.878926435899404E-8,534000.0,92.60000000000001,85.13620459010072,85.54687500000001,83.94793926247289,2384.0,5608.0,1.0,1.0,1.0,0.0,5064.0,0.0,1.028436018957346
535000.0,10.275301,3.881920873911845E-8,535000.0,90.3,80.57498057498059,79.91718426501035,80.63872255489024,3384.0,5608.0,1.0,1.0,1.0,0.0,5064.0,0.0,1.028436018957346
536000.0,10.301448,3.885714263965686E-8,536000.0,80.60000000000001,61.203879612038804,60.24590163934427,59.91735537190084,736.0,5608.0,1.0,1.0,1.0,0.0,4896.0,0.0,1.0294117647058822
537000.0,10.32266,3.888791687372658E-8,537000.0,88.5,76.94540672312034,77.45098039215686,76.0914760914761,1736.0,5608.0,1.0,1.0,1.0,0.0,4896.0,0.0,1.0294117647058822
538000.0,10.344563,3.891969360618128E-8,538000.0,87.1,74.2,75.38167938931298,74.2,912.0,5608.0,1.0,1.0,1.0,0.0,4896.0,0.0,1.0294117647058822
539000.0,10.365371,3.894988171963228E-8,539000.0,89.9,79.79175503605471,79.30327868852459,79.04564315352698,1912.0,5608.0,1.0,1.0,1.0,0.0,4896.0,0.0,1.0294117647058822
540000.0,10.384559,3.8977719547433986E-8,540000.0,93.4,86.78112344427844,86.77354709418839,86.33540372670808,2912.0,5608.0,1.0,1.0,1.0,0.0,4896.0,0.0,1.0294117647058822
541000.0,10.407931,3.904543870232171E-8,541000.0,87.6,75.20347151398803,73.04347826086956,74.89878542510121,3912.0,11200.0,3.0,2.0,2.0,1.0,4896.0,0.0,1.0294117647058822
542000.0,10.428713,3.910565346686376E-8,542000.0,87.9,75.78488977121725,76.4591439688716,75.1028806584362,4912.0,11200.0,3.0,2.0,2.0,1.0,4896.0,0.0,1.0294117647058822
543000.0,10.44915,3.916486861184239E-8,543000.0,88.8,77.61396888341675,77.68924302788844,77.00205338809035,5912.0,11200.0,3.0,2.0,2.0,1.0,4896.0,0.0,1.0294117647058822
544000.0,10.468336,3.924821456066436E-8,544000.0,85.3,70.62444046553267,70.4225352112676,69.62809917355372,6912.0,16792.0,5.0,3.0,3.0,2.0,4896.0,0.0,1.0294117647058822
545000.0,10.487012,3.935636273481779E-8,545000.0,85.9,71.77855169929146,69.34782608695652,70.5020920502092,7912.0,22384.0,7.0,4.0,4.0,2.0,4896.0,0.0,1.0294117647058822
546000.0,10.504964,3.9460318401041956E-8,546000.0,87.7,75.3820781528953,75.0,74.69135802469135,8912.0,22384.0,7.0,4.0,4.0,2.0,4896.0,0.0,1.0294117647058822
547000.0,10.522431,3.956146555021405E-8,547000.0,88.5,77.00110394701055,77.40667976424362,76.57841140529533,9912.0,22384.0,7.0,4.0,4.0,2.0,4896.0,0.0,1.0294117647058822
548000.0,10.540597,3.966666043839521E-8,548000.0,89.2,78.3972348460603,78.98832684824903,77.68595041322315,10912.0,22384.0,7.0,4.0,4.0,2.0,4896.0,0.0,1.0294117647058822
549000.0,10.55811,3.976807396238049E-8,549000.0,89.1,78.1937197912999,79.23809523809524,77.47933884297521,11912.0,22384.0,7.0,4.0,4.0,2.0,4896.0,0.0,1.0294117647058822
550000.0,10.57564,3.986958592923151E-8,550000.0,88.5,76.99447867488198,76.86116700201208,76.4344262295082,12912.0,22384.0,7.0,4.0,4.0,2.0,4896.0,0.0,1.0294117647058822
551000.0,10.596313,3.989957818554507E-8,551000.0,80.0,59.98719590268886,59.432048681541595,59.18367346938776,568.0,5608.0,1.0,1.0,1.0,0.0,4896.0,0.0,1.0294117647058822
552000.0,10.613768,3.9924901788019474E-8,552000.0,90.0,80.0019198156977,79.55010224948876,80.11928429423459,1568.0,5608.0,1.0,1.0,1.0,0.0,4896.0,0.0,1.0294117647058822
553000.0,10.634121,3.998387354736527E-8,553000.0,83.5,66.89990531366853,66.53144016227179,65.26315789473684,2568.0,11200.0,3.0,2.0,2.0,1.0,4896.0,0.0,1.0294117647058822
554000.0,10.651604,4.003452963092261E-8,554000.0,87.8,75.6003903937537,76.7175572519084,75.50200803212851,3568.0,11200.0,3.0,2.0,2.0,1.0,4896.0,0.0,1.0294117647058822
555000.0,10.669876,4.008747180095977E-8,555000.0,88.7,77.37175995642562,78.14313346228239,75.80299785867238,4568.0,11200.0,3.0,2.0,2.0,1.0,4896.0,0.0,1.0294117647058822
556000.0,10.68799,4.0139956174211364E-8,556000.0,87.9,75.7972892964012,75.50607287449392,75.45638945233266,5568.0,11200.0,3.0,2.0,2.0,1.0,4896.0,0.0,1.0294117647058822
557000.0,10.706949,4.022231601178645E-8,557000.0,86.9,73.81152292991084,73.95626242544732,73.8,6568.0,16792.0,5.0,3.0,3.0,2.0,4896.0,0.0,1.0294117647058822
558000.0,10.725342,4.0328825401763116E-8,558000.0,87.3,74.5987807414756,74.49799196787149,74.95069033530572,7568.0,22384.0,7.0,4.0,4.0,2.0,4896.0,0.0,1.0294117647058822
